Locations of bus and train stops of station-visits,time of day of station-visits,action at this station,number of station-visits per day
Opp Cycle & Carriage,21:00,boarding,6.451612903225806
Opp Cycle & Carriage,21:30,alighting,1.6129032258064515
Opp Cycle & Carriage,21:30,interchanging,1.6129032258064515
Opp Cycle & Carriage,22:00,alighting,1.6129032258064515
Opp Cycle & Carriage,22:00,boarding,4.838709677419355
Opp Cycle & Carriage,22:30,interchanging,1.6129032258064515
Opp Cycle & Carriage,23:00,alighting,3.225806451612903
Opp Cycle & Carriage,23:00,boarding,1.6129032258064515
Opp Cycle & Carriage,23:30,alighting,1.6129032258064515
Opp German Ctr,00:30,alighting,6.451612903225806
Opp German Ctr,05:30,alighting,9.67741935483871
Opp German Ctr,05:30,boarding,1.6129032258064515
Opp German Ctr,05:30,interchanging,1.6129032258064515
Opp German Ctr,06:00,alighting,25.806451612903224
Opp German Ctr,06:00,interchanging,11.290322580645162
Opp German Ctr,06:30,alighting,22.580645161290324
Opp German Ctr,06:30,boarding,3.225806451612903
Opp German Ctr,06:30,interchanging,27.419354838709676
Opp German Ctr,07:00,alighting,38.70967741935484
Opp German Ctr,07:00,boarding,16.129032258064516
Opp German Ctr,07:00,interchanging,9.67741935483871
Opp German Ctr,07:30,alighting,53.225806451612904
Opp German Ctr,07:30,boarding,11.290322580645162
Opp German Ctr,07:30,interchanging,8.064516129032258
Opp German Ctr,08:00,alighting,59.67741935483871
Opp German Ctr,08:00,boarding,4.838709677419355
Opp German Ctr,08:00,interchanging,6.451612903225806
Opp German Ctr,08:30,alighting,106.45161290322581
Opp German Ctr,08:30,boarding,6.451612903225806
Opp German Ctr,08:30,interchanging,4.838709677419355
Opp German Ctr,09:00,alighting,43.54838709677419
Opp German Ctr,09:00,boarding,6.451612903225806
Opp German Ctr,09:00,interchanging,1.6129032258064515
Opp German Ctr,09:30,alighting,22.580645161290324
Opp German Ctr,09:30,boarding,1.6129032258064515
Opp German Ctr,09:30,interchanging,1.6129032258064515
Opp German Ctr,10:00,alighting,9.67741935483871
Opp German Ctr,10:00,boarding,3.225806451612903
Opp German Ctr,10:00,interchanging,4.838709677419355
Opp German Ctr,10:30,alighting,11.290322580645162
Opp German Ctr,10:30,interchanging,1.6129032258064515
Opp German Ctr,11:00,alighting,3.225806451612903
Opp German Ctr,11:00,boarding,8.064516129032258
Opp German Ctr,11:00,interchanging,6.451612903225806
Opp German Ctr,11:30,alighting,9.67741935483871
Opp German Ctr,11:30,boarding,14.516129032258064
Opp German Ctr,12:00,alighting,9.67741935483871
Opp German Ctr,12:00,boarding,17.741935483870968
Opp German Ctr,12:00,interchanging,1.6129032258064515
Opp German Ctr,12:30,alighting,16.129032258064516
Opp German Ctr,12:30,boarding,16.129032258064516
Opp German Ctr,13:00,alighting,11.290322580645162
Opp German Ctr,13:00,boarding,6.451612903225806
Opp German Ctr,13:00,interchanging,1.6129032258064515
Opp German Ctr,13:30,alighting,8.064516129032258
Opp German Ctr,13:30,boarding,1.6129032258064515
Opp German Ctr,13:30,interchanging,1.6129032258064515
Opp German Ctr,14:00,alighting,9.67741935483871
Opp German Ctr,14:00,boarding,6.451612903225806
Opp German Ctr,14:00,interchanging,8.064516129032258
Opp German Ctr,14:30,alighting,3.225806451612903
Opp German Ctr,14:30,boarding,3.225806451612903
Opp German Ctr,14:30,interchanging,4.838709677419355
Opp German Ctr,15:00,boarding,3.225806451612903
Opp German Ctr,15:00,interchanging,9.67741935483871
Opp German Ctr,15:30,alighting,4.838709677419355
Opp German Ctr,15:30,boarding,11.290322580645162
Opp German Ctr,15:30,interchanging,11.290322580645162
Opp German Ctr,16:00,alighting,6.451612903225806
Opp German Ctr,16:00,boarding,11.290322580645162
Opp German Ctr,16:00,interchanging,11.290322580645162
Opp German Ctr,16:30,alighting,8.064516129032258
Opp German Ctr,16:30,boarding,16.129032258064516
Opp German Ctr,16:30,interchanging,11.290322580645162
Opp German Ctr,17:00,alighting,4.838709677419355
Opp German Ctr,17:00,boarding,27.419354838709676
Opp German Ctr,17:00,interchanging,8.064516129032258
Opp German Ctr,17:30,alighting,11.290322580645162
Opp German Ctr,17:30,boarding,67.74193548387096
Opp German Ctr,17:30,interchanging,25.806451612903224
Opp German Ctr,18:00,alighting,8.064516129032258
Opp German Ctr,18:00,boarding,85.48387096774194
Opp German Ctr,18:00,interchanging,32.25806451612903
Opp German Ctr,18:30,alighting,9.67741935483871
Opp German Ctr,18:30,boarding,72.58064516129032
Opp German Ctr,18:30,interchanging,22.580645161290324
Opp German Ctr,19:00,alighting,8.064516129032258
Opp German Ctr,19:00,boarding,32.25806451612903
Opp German Ctr,19:00,interchanging,11.290322580645162
Opp German Ctr,19:30,alighting,9.67741935483871
Opp German Ctr,19:30,boarding,19.35483870967742
Opp German Ctr,19:30,interchanging,3.225806451612903
Opp German Ctr,20:00,alighting,9.67741935483871
Opp German Ctr,20:00,boarding,11.290322580645162
Opp German Ctr,20:00,interchanging,4.838709677419355
Opp German Ctr,20:30,alighting,6.451612903225806
Opp German Ctr,20:30,boarding,4.838709677419355
Opp German Ctr,20:30,interchanging,6.451612903225806
Opp German Ctr,21:00,alighting,3.225806451612903
Opp German Ctr,21:00,boarding,9.67741935483871
Opp German Ctr,21:00,interchanging,3.225806451612903
Opp German Ctr,21:30,alighting,1.6129032258064515
Opp German Ctr,21:30,boarding,4.838709677419355
Opp German Ctr,21:30,interchanging,3.225806451612903
Opp German Ctr,22:00,alighting,4.838709677419355
Opp German Ctr,22:30,boarding,1.6129032258064515
Opp German Ctr,23:00,alighting,1.6129032258064515
Opp German Ctr,23:00,boarding,3.225806451612903
Opp German Ctr,23:00,interchanging,1.6129032258064515
Opp German Ctr,23:30,interchanging,1.6129032258064515
Opp IMM Bldg,00:00,alighting,1.6129032258064515
Opp IMM Bldg,00:00,boarding,1.6129032258064515
Opp IMM Bldg,01:00,alighting,1.6129032258064515
Opp IMM Bldg,05:30,alighting,4.838709677419355
Opp IMM Bldg,05:30,boarding,4.838709677419355
Opp IMM Bldg,06:00,alighting,14.516129032258064
Opp IMM Bldg,06:00,boarding,19.35483870967742
Opp IMM Bldg,06:30,alighting,27.419354838709676
Opp IMM Bldg,06:30,boarding,11.290322580645162
Opp IMM Bldg,07:00,alighting,56.45161290322581
Opp IMM Bldg,07:00,boarding,12.903225806451612
Opp IMM Bldg,07:30,alighting,120.96774193548387
Opp IMM Bldg,07:30,boarding,14.516129032258064
Opp IMM Bldg,07:30,interchanging,4.838709677419355
Opp IMM Bldg,08:00,alighting,164.51612903225808
Opp IMM Bldg,08:00,boarding,11.290322580645162
Opp IMM Bldg,08:00,interchanging,3.225806451612903
Opp IMM Bldg,08:30,alighting,104.83870967741936
Opp IMM Bldg,08:30,boarding,4.838709677419355
Opp IMM Bldg,08:30,interchanging,1.6129032258064515
Opp IMM Bldg,09:00,alighting,67.74193548387096
Opp IMM Bldg,09:00,boarding,4.838709677419355
Opp IMM Bldg,09:00,interchanging,1.6129032258064515
Opp IMM Bldg,09:30,alighting,74.19354838709677
Opp IMM Bldg,09:30,boarding,12.903225806451612
Opp IMM Bldg,09:30,interchanging,1.6129032258064515
Opp IMM Bldg,10:00,alighting,67.74193548387096
Opp IMM Bldg,10:00,boarding,11.290322580645162
Opp IMM Bldg,10:30,alighting,64.51612903225806
Opp IMM Bldg,10:30,boarding,9.67741935483871
Opp IMM Bldg,11:00,alighting,91.93548387096774
Opp IMM Bldg,11:00,boarding,14.516129032258064
Opp IMM Bldg,11:30,alighting,75.80645161290323
Opp IMM Bldg,11:30,boarding,14.516129032258064
Opp IMM Bldg,12:00,alighting,54.83870967741935
Opp IMM Bldg,12:00,boarding,19.35483870967742
Opp IMM Bldg,12:30,alighting,62.903225806451616
Opp IMM Bldg,12:30,boarding,37.096774193548384
Opp IMM Bldg,13:00,alighting,53.225806451612904
Opp IMM Bldg,13:00,boarding,35.483870967741936
Opp IMM Bldg,13:00,interchanging,4.838709677419355
Opp IMM Bldg,13:30,alighting,82.25806451612904
Opp IMM Bldg,13:30,boarding,25.806451612903224
Opp IMM Bldg,14:00,alighting,58.064516129032256
Opp IMM Bldg,14:00,boarding,19.35483870967742
Opp IMM Bldg,14:30,alighting,61.29032258064516
Opp IMM Bldg,14:30,boarding,14.516129032258064
Opp IMM Bldg,14:30,interchanging,1.6129032258064515
Opp IMM Bldg,15:00,alighting,61.29032258064516
Opp IMM Bldg,15:00,boarding,24.193548387096776
Opp IMM Bldg,15:30,alighting,58.064516129032256
Opp IMM Bldg,15:30,boarding,45.16129032258065
Opp IMM Bldg,16:00,alighting,41.935483870967744
Opp IMM Bldg,16:00,boarding,40.32258064516129
Opp IMM Bldg,16:30,alighting,46.774193548387096
Opp IMM Bldg,16:30,boarding,40.32258064516129
Opp IMM Bldg,16:30,interchanging,1.6129032258064515
Opp IMM Bldg,17:00,alighting,38.70967741935484
Opp IMM Bldg,17:00,boarding,50
Opp IMM Bldg,17:00,interchanging,1.6129032258064515
Opp IMM Bldg,17:30,alighting,62.903225806451616
Opp IMM Bldg,17:30,boarding,67.74193548387096
Opp IMM Bldg,18:00,alighting,50
Opp IMM Bldg,18:00,boarding,75.80645161290323
Opp IMM Bldg,18:00,interchanging,1.6129032258064515
Opp IMM Bldg,18:30,alighting,66.12903225806451
Opp IMM Bldg,18:30,boarding,67.74193548387096
Opp IMM Bldg,19:00,alighting,91.93548387096774
Opp IMM Bldg,19:00,boarding,54.83870967741935
Opp IMM Bldg,19:00,interchanging,1.6129032258064515
Opp IMM Bldg,19:30,alighting,64.51612903225806
Opp IMM Bldg,19:30,boarding,33.87096774193548
Opp IMM Bldg,20:00,alighting,40.32258064516129
Opp IMM Bldg,20:00,boarding,25.806451612903224
Opp IMM Bldg,20:00,interchanging,1.6129032258064515
Opp IMM Bldg,20:30,alighting,41.935483870967744
Opp IMM Bldg,20:30,boarding,37.096774193548384
Opp IMM Bldg,21:00,alighting,12.903225806451612
Opp IMM Bldg,21:00,boarding,40.32258064516129
Opp IMM Bldg,21:30,alighting,19.35483870967742
Opp IMM Bldg,21:30,boarding,53.225806451612904
Opp IMM Bldg,22:00,alighting,8.064516129032258
Opp IMM Bldg,22:00,boarding,58.064516129032256
Opp IMM Bldg,22:30,alighting,3.225806451612903
Opp IMM Bldg,22:30,boarding,20.967741935483872
Opp IMM Bldg,23:00,alighting,4.838709677419355
Opp IMM Bldg,23:00,boarding,8.064516129032258
Opp IMM Bldg,23:30,alighting,1.6129032258064515
Opp IMM Bldg,23:30,boarding,3.225806451612903
Opp Intl Business Pk,05:30,alighting,1.6129032258064515
Opp Intl Business Pk,06:00,alighting,4.838709677419355
Opp Intl Business Pk,06:30,alighting,8.064516129032258
Opp Intl Business Pk,07:00,alighting,24.193548387096776
Opp Intl Business Pk,07:30,alighting,20.967741935483872
Opp Intl Business Pk,07:30,boarding,1.6129032258064515
Opp Intl Business Pk,08:00,alighting,12.903225806451612
Opp Intl Business Pk,08:00,interchanging,3.225806451612903
Opp Intl Business Pk,08:30,alighting,14.516129032258064
Opp Intl Business Pk,08:30,boarding,3.225806451612903
Opp Intl Business Pk,09:00,alighting,24.193548387096776
Opp Intl Business Pk,09:30,alighting,6.451612903225806
Opp Intl Business Pk,09:30,boarding,1.6129032258064515
Opp Intl Business Pk,10:30,alighting,3.225806451612903
Opp Intl Business Pk,10:30,interchanging,1.6129032258064515
Opp Intl Business Pk,11:00,alighting,3.225806451612903
Opp Intl Business Pk,12:00,boarding,3.225806451612903
Opp Intl Business Pk,12:30,alighting,1.6129032258064515
Opp Intl Business Pk,12:30,boarding,1.6129032258064515
Opp Intl Business Pk,13:00,alighting,3.225806451612903
Opp Intl Business Pk,13:30,interchanging,1.6129032258064515
Opp Intl Business Pk,14:00,alighting,8.064516129032258
Opp Intl Business Pk,14:00,boarding,3.225806451612903
Opp Intl Business Pk,14:30,alighting,4.838709677419355
Opp Intl Business Pk,14:30,boarding,1.6129032258064515
Opp Intl Business Pk,14:30,interchanging,1.6129032258064515
Opp Intl Business Pk,15:00,alighting,6.451612903225806
Opp Intl Business Pk,15:00,boarding,6.451612903225806
Opp Intl Business Pk,15:30,alighting,4.838709677419355
Opp Intl Business Pk,16:00,alighting,3.225806451612903
Opp Intl Business Pk,16:00,boarding,3.225806451612903
Opp Intl Business Pk,16:00,interchanging,1.6129032258064515
Opp Intl Business Pk,16:30,boarding,6.451612903225806
Opp Intl Business Pk,16:30,interchanging,4.838709677419355
Opp Intl Business Pk,17:00,alighting,4.838709677419355
Opp Intl Business Pk,17:00,boarding,3.225806451612903
Opp Intl Business Pk,17:00,interchanging,1.6129032258064515
Opp Intl Business Pk,17:30,alighting,4.838709677419355
Opp Intl Business Pk,17:30,boarding,11.290322580645162
Opp Intl Business Pk,18:00,alighting,6.451612903225806
Opp Intl Business Pk,18:00,boarding,6.451612903225806
Opp Intl Business Pk,18:30,alighting,6.451612903225806
Opp Intl Business Pk,18:30,boarding,1.6129032258064515
Opp Intl Business Pk,19:00,alighting,1.6129032258064515
Opp Intl Business Pk,19:00,boarding,3.225806451612903
Opp Intl Business Pk,19:00,interchanging,3.225806451612903
Opp Intl Business Pk,19:30,alighting,3.225806451612903
Opp Intl Business Pk,19:30,boarding,1.6129032258064515
Opp Intl Business Pk,20:00,alighting,1.6129032258064515
Opp Intl Business Pk,20:00,boarding,1.6129032258064515
Opp Intl Business Pk,20:00,interchanging,1.6129032258064515
Opp Intl Business Pk,20:30,interchanging,1.6129032258064515
Opp Intl Business Pk,21:00,alighting,1.6129032258064515
Opp Intl Business Pk,21:00,boarding,1.6129032258064515
Opp Intl Business Pk,21:00,interchanging,1.6129032258064515
Opp Intl Business Pk,22:00,alighting,1.6129032258064515
Opp Intl Business Pk,22:00,interchanging,1.6129032258064515
Opp Intl Business Pk,22:30,alighting,3.225806451612903
Opp Intl Business Pk,23:00,boarding,1.6129032258064515
Opp Intl Business Pk,23:30,interchanging,1.6129032258064515
Opp Jurong East Lib,00:00,alighting,1.6129032258064515
Opp Jurong East Lib,00:00,boarding,1.6129032258064515
Opp Jurong East Lib,05:30,alighting,3.225806451612903
Opp Jurong East Lib,05:30,interchanging,1.6129032258064515
Opp Jurong East Lib,06:00,alighting,12.903225806451612
Opp Jurong East Lib,06:00,boarding,1.6129032258064515
Opp Jurong East Lib,06:00,interchanging,1.6129032258064515
Opp Jurong East Lib,06:30,alighting,20.967741935483872
Opp Jurong East Lib,06:30,interchanging,3.225806451612903
Opp Jurong East Lib,07:00,alighting,17.741935483870968
Opp Jurong East Lib,07:00,boarding,1.6129032258064515
Opp Jurong East Lib,07:00,interchanging,1.6129032258064515
Opp Jurong East Lib,07:30,alighting,8.064516129032258
Opp Jurong East Lib,07:30,boarding,4.838709677419355
Opp Jurong East Lib,07:30,interchanging,8.064516129032258
Opp Jurong East Lib,08:00,alighting,9.67741935483871
Opp Jurong East Lib,08:00,boarding,1.6129032258064515
Opp Jurong East Lib,08:00,interchanging,6.451612903225806
Opp Jurong East Lib,08:30,alighting,4.838709677419355
Opp Jurong East Lib,08:30,interchanging,3.225806451612903
Opp Jurong East Lib,09:00,alighting,14.516129032258064
Opp Jurong East Lib,09:00,interchanging,3.225806451612903
Opp Jurong East Lib,09:30,alighting,16.129032258064516
Opp Jurong East Lib,09:30,boarding,3.225806451612903
Opp Jurong East Lib,09:30,interchanging,1.6129032258064515
Opp Jurong East Lib,10:00,alighting,16.129032258064516
Opp Jurong East Lib,10:00,boarding,3.225806451612903
Opp Jurong East Lib,10:00,interchanging,8.064516129032258
Opp Jurong East Lib,10:30,alighting,14.516129032258064
Opp Jurong East Lib,10:30,interchanging,3.225806451612903
Opp Jurong East Lib,11:00,alighting,25.806451612903224
Opp Jurong East Lib,11:00,boarding,3.225806451612903
Opp Jurong East Lib,11:00,interchanging,6.451612903225806
Opp Jurong East Lib,11:30,alighting,17.741935483870968
Opp Jurong East Lib,11:30,boarding,4.838709677419355
Opp Jurong East Lib,11:30,interchanging,8.064516129032258
Opp Jurong East Lib,12:00,alighting,20.967741935483872
Opp Jurong East Lib,12:00,boarding,1.6129032258064515
Opp Jurong East Lib,12:00,interchanging,6.451612903225806
Opp Jurong East Lib,12:30,alighting,24.193548387096776
Opp Jurong East Lib,12:30,boarding,6.451612903225806
Opp Jurong East Lib,12:30,interchanging,8.064516129032258
Opp Jurong East Lib,13:00,alighting,24.193548387096776
Opp Jurong East Lib,13:00,boarding,8.064516129032258
Opp Jurong East Lib,13:00,interchanging,6.451612903225806
Opp Jurong East Lib,13:30,alighting,40.32258064516129
Opp Jurong East Lib,13:30,boarding,3.225806451612903
Opp Jurong East Lib,13:30,interchanging,8.064516129032258
Opp Jurong East Lib,14:00,alighting,16.129032258064516
Opp Jurong East Lib,14:00,boarding,1.6129032258064515
Opp Jurong East Lib,14:00,interchanging,11.290322580645162
Opp Jurong East Lib,14:30,alighting,27.419354838709676
Opp Jurong East Lib,14:30,boarding,9.67741935483871
Opp Jurong East Lib,14:30,interchanging,8.064516129032258
Opp Jurong East Lib,15:00,alighting,17.741935483870968
Opp Jurong East Lib,15:00,boarding,8.064516129032258
Opp Jurong East Lib,15:00,interchanging,6.451612903225806
Opp Jurong East Lib,15:30,alighting,29.032258064516128
Opp Jurong East Lib,15:30,boarding,19.35483870967742
Opp Jurong East Lib,15:30,interchanging,8.064516129032258
Opp Jurong East Lib,16:00,alighting,29.032258064516128
Opp Jurong East Lib,16:00,boarding,11.290322580645162
Opp Jurong East Lib,16:00,interchanging,14.516129032258064
Opp Jurong East Lib,16:30,alighting,20.967741935483872
Opp Jurong East Lib,16:30,boarding,19.35483870967742
Opp Jurong East Lib,16:30,interchanging,12.903225806451612
Opp Jurong East Lib,17:00,alighting,33.87096774193548
Opp Jurong East Lib,17:00,boarding,22.580645161290324
Opp Jurong East Lib,17:00,interchanging,33.87096774193548
Opp Jurong East Lib,17:30,alighting,46.774193548387096
Opp Jurong East Lib,17:30,boarding,16.129032258064516
Opp Jurong East Lib,17:30,interchanging,24.193548387096776
Opp Jurong East Lib,18:00,alighting,72.58064516129032
Opp Jurong East Lib,18:00,boarding,6.451612903225806
Opp Jurong East Lib,18:00,interchanging,29.032258064516128
Opp Jurong East Lib,18:30,alighting,56.45161290322581
Opp Jurong East Lib,18:30,boarding,25.806451612903224
Opp Jurong East Lib,18:30,interchanging,19.35483870967742
Opp Jurong East Lib,19:00,alighting,30.64516129032258
Opp Jurong East Lib,19:00,boarding,12.903225806451612
Opp Jurong East Lib,19:00,interchanging,35.483870967741936
Opp Jurong East Lib,19:30,alighting,33.87096774193548
Opp Jurong East Lib,19:30,boarding,12.903225806451612
Opp Jurong East Lib,19:30,interchanging,20.967741935483872
Opp Jurong East Lib,20:00,alighting,32.25806451612903
Opp Jurong East Lib,20:00,boarding,22.580645161290324
Opp Jurong East Lib,20:00,interchanging,14.516129032258064
Opp Jurong East Lib,20:30,alighting,16.129032258064516
Opp Jurong East Lib,20:30,boarding,6.451612903225806
Opp Jurong East Lib,20:30,interchanging,24.193548387096776
Opp Jurong East Lib,21:00,alighting,19.35483870967742
Opp Jurong East Lib,21:00,boarding,12.903225806451612
Opp Jurong East Lib,21:00,interchanging,11.290322580645162
Opp Jurong East Lib,21:30,alighting,12.903225806451612
Opp Jurong East Lib,21:30,boarding,8.064516129032258
Opp Jurong East Lib,21:30,interchanging,11.290322580645162
Opp Jurong East Lib,22:00,alighting,4.838709677419355
Opp Jurong East Lib,22:00,boarding,8.064516129032258
Opp Jurong East Lib,22:00,interchanging,11.290322580645162
Opp Jurong East Lib,22:30,alighting,4.838709677419355
Opp Jurong East Lib,22:30,boarding,8.064516129032258
Opp Jurong East Lib,22:30,interchanging,8.064516129032258
Opp Jurong East Lib,23:00,alighting,4.838709677419355
Opp Jurong East Lib,23:00,boarding,3.225806451612903
Opp Jurong East Lib,23:00,interchanging,19.35483870967742
Opp Jurong East Lib,23:30,alighting,3.225806451612903
Opp Jurong East Lib,23:30,boarding,1.6129032258064515
Opp Jurong East Lib,23:30,interchanging,16.129032258064516
Opp Jurong Polyclinic,00:00,alighting,35.483870967741936
Opp Jurong Polyclinic,00:00,boarding,4.838709677419355
Opp Jurong Polyclinic,00:30,alighting,6.451612903225806
Opp Jurong Polyclinic,01:00,alighting,6.451612903225806
Opp Jurong Polyclinic,02:00,alighting,1.6129032258064515
Opp Jurong Polyclinic,05:00,boarding,1.6129032258064515
Opp Jurong Polyclinic,05:30,alighting,3.225806451612903
Opp Jurong Polyclinic,05:30,boarding,20.967741935483872
Opp Jurong Polyclinic,06:00,alighting,16.129032258064516
Opp Jurong Polyclinic,06:00,boarding,82.25806451612904
Opp Jurong Polyclinic,06:00,interchanging,1.6129032258064515
Opp Jurong Polyclinic,06:30,alighting,72.58064516129032
